95;143.811;187.021;95;224.521;3.01462;80;131.556;-193.392;95;-139.872;186.154;80;-225.958;8.52924;95;-133.744;-191.839;80
96;137.1;189.4;95;225;-2.52724e-05;80;137.1;-189.4;95;-137.1;189.4;80;-225;-4.57764e-05;95;-137.1;-189.4;80
97;130.389;191.778;95;225.479;-3.01467;80;142.643;-185.408;95;-134.328;192.646;80;-224.042;-8.52933;95;-140.456;-186.96;80
98;123.677;194.157;95;225.958;-6.02931;80;148.187;-181.416;95;-131.556;195.892;80;-223.083;-17.0586;95;-143.812;-184.521;80
99;116.966;196.536;95;226.438;-9.04395;80;153.731;-177.423;95;-128.784;199.138;80;-222.125;-25.5879;95;-147.167;-182.081;80
100;110.254;198.915;95;226.917;-12.0586;80;159.274;-173.431;95;-126.013;202.384;80;-221.167;-34.1172;95;-150.523;-179.642;80
101;103.543;201.294;95;227.396;-15.0732;80;164.818;-169.439;95;-123.241;205.631;80;-220.208;-42.6465;95;-153.879;-177.203;80
102;96.8311;203.672;95;227.875;-18.0879;80;170.361;-165.447;95;-120.469;208.877;80;-219.25;-51.1758;95;-157.235;-174.763;80
103;90.1196;206.051;95;228.354;-21.1025;80;175.905;-161.454;95;-117.697;212.123;80;-218.292;-59.705;95;-160.59;-172.324;80
104;83.4082;208.43;95;228.833;-24.1172;80;181.449;-157.462;95;-114.925;215.369;80;-217.333;-68.2343;95;-163.946;-169.884;80
105;83.4082;208.43;93.125;229.313;-27.1318;80;181.449;-157.462;93.125;-112.154;218.615;80;-217.333;-68.2343;93.125;-167.302;-167.445;80
106;83.4082;208.43;91.25;229.792;-30.1465;80;181.449;-157.462;91.25;-109.382;221.861;80;-217.333;-68.2343;91.25;-170.657;-165.006;80
107;83.4082;208.43;89.375;230.271;-33.1611;80;181.449;-157.462;89.375;-106.61;225.107;80;-217.333;-68.2343;89.375;-174.013;-162.566;80
108;83.4082;208.43;87.5;230.75;-36.1757;80;181.449;-157.462;87.5;-103.838;228.353;80;-217.333;-68.2343;87.5;-177.369;-160.127;80
109;83.4082;208.43;85.625;231.229;-39.1904;80;181.449;-157.462;85.625;-101.066;231.599;80;-217.333;-68.2343;85.625;-180.725;-157.687;80
110;83.4082;208.43;83.75;231.709;-42.205;80;181.449;-157.462;83.75;-98.2946;234.846;80;-217.333;-68.2343;83.75;-184.08;-155.248;80
111;83.4082;208.43;81.875;232.188;-45.2197;80;181.449;-157.462;81.875;-95.5228;238.092;80;-217.333;-68.2343;81.875;-187.436;-152.809;80
112;83.4082;208.43;80;232.667;-48.2343;80;181.449;-157.462;80;-92.751;241.338;80;-217.333;-68.2343;80;-190.792;-150.369;80
113;86.7639;207.241;80;232.667;-48.2343;81.875;178.677;-159.458;80;-92.751;241.338;81.875;-217.812;-63.9697;80;-190.792;-150.369;81.875
114;90.1196;206.051;80;232.667;-48.2343;83.75;175.905;-161.454;80;-92.751;241.338;83.75;-218.292;-59.705;80;-190.792;-150.369;83.75
115;93.4754;204.862;80;232.667;-48.2343;85.625;173.133;-163.451;80;-92.751;241.338;85.625;-218.771;-55.4404;80;-190.792;-150.369;85.625
116;96.8311;203.672;80;232.667;-48.2343;87.5;170.361;-165.447;80;-92.751;241.338;87.5;-219.25;-51.1758;80;-190.792;-150.369;87.5
117;100.187;202.483;80;232.667;-48.2343;89.375;167.59;-167.443;80;-92.751;241.338;89.375;-219.729;-46.9111;80;-190.792;-150.369;89.375
118;103.543;201.294;80;232.667;-48.2343;91.25;164.818;-169.439;80;-92.751;241.338;91.25;-220.208;-42.6465;80;-190.792;-150.369;91.25
119;106.898;200.104;80;232.667;-48.2343;93.125;162.046;-171.435;80;-92.751;241.338;93.125;-220.687;-38.3818;80;-190.792;-150.369;93.125
120;110.254;198.915;80;232.667;-48.2343;95;159.274;-173.431;80;-92.751;241.338;95;-221.167;-34.1172;80;-190.792;-150.369;95
121;113.61;197.725;80;231.709;-42.205;93.125;156.502;-175.427;80;-98.2946;234.846;93.125;-221.646;-29.8526;80;-184.08;-155.248;93.125
122;116.966;196.536;80;230.75;-36.1758;91.25;153.731;-177.423;80;-103.838;228.353;91.25;-222.125;-25.5879;80;-177.369;-160.127;91.25
123;120.321;195.347;80;229.792;-30.1465;89.375;150.959;-179.419;80;-109.382;221.861;89.375;-222.604;-21.3233;80;-170.658;-165.006;89.375
124;123.677;194.157;80;228.834;-24.1172;87.5;148.187;-181.416;80;-114.925;215.369;87.5;-223.083;-17.0586;80;-163.946;-169.884;87.5
125;127.033;192.968;80;227.875;-18.0879;85.625;145.415;-183.412;80;-120.469;208.877;85.625;-223.562;-12.794;80;-157.235;-174.763;85.625
126;130.389;191.778;80;226.917;-12.0586;83.75;142.643;-185.408;80;-126.013;202.384;83.75;-224.042;-8.52935;80;-150.523;-179.642;83.75
127;133.744;190.589;80;225.959;-6.02932;81.875;139.872;-187.404;80;-131.556;195.892;81.875;-224.521;-4.2647;80;-143.812;-184.521;81.875
128;137.1;189.4;80;225;-3.71933e-05;80;137.1;-189.4;80;-137.1;189.4;80;-225;-6.10352e-05;80;-137.1;-189.4;80
129;140.456;188.21;80;224.042;6.02926;81.875;134.328;-191.396;80;-142.643;182.908;81.875;-225.479;4.26458;80;-130.389;-194.278;81.875
130;143.812;187.021;80;223.084;12.0586;83.75;131.556;-193.392;80;-148.187;176.416;83.75;-225.958;8.52922;80;-123.677;-199.157;83.75
131;147.167;185.831;80;222.125;18.0878;85.625;128.784;-195.388;80;-153.731;169.923;85.625;-226.438;12.7939;80;-116.966;-204.036;85.625
132;150.523;184.642;80;221.167;24.1171;87.5;126.013;-197.384;80;-159.274;163.431;87.5;-226.917;17.0585;80;-110.254;-208.915;87.5
133;153.879;183.452;80;220.209;30.1464;89.375;123.241;-199.381;80;-164.818;156.939;89.375;-227.396;21.3232;80;-103.543;-213.794;89.375
